mae,r2_score,dropped mae,dropped r2_score,dataset,episodes,timesteps,forecast_window,rounds,batch_size,pct_adversaries,pct_saturation,server_aggregator,middle_server_aggregator,attack,drop_point,cosine_similarity
4.850354479894239,0.8931932884255723,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,topk,none,1.1,0.3848499310513337
1.8180958748405132,0.9691687097488566,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,topk,none,1.1,0.324343882749478
6.852436841843253,0.6299948919403446,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,topk,none,1.1,0.324343882749478
1.5470357795676346,0.9712364908074692,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,topk,none,1.1,0.43201920936505
4.226280718621702,0.9159357695125498,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,topk,none,1.1,0.43201920936505
1.7420381691255236,0.9697278084685385,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,topk,none,1.1,0.6463308446937137
4.389707044839317,0.9182936764155109,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,topk,none,1.1,0.6463308446937137
2.151716366956,0.972192118743409,2.4087782227055032,0.963270904213264,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,0.4,0.2529077965766191
5.767540499073412,0.833534455110198,6.414414358405959,0.6956284258774491,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,0.4,0.2529077965766191
1.954426022844148,0.9669853329909754,2.2869625335634813,0.969871050438558,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,0.4,0.4598657543460528
11.665934638736356,0.15249382262473,18.40326047024944,-0.1092166194946275,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,0.4,0.4598657543460528
11.825693632675865,0.4380514900968902,10.883651950347868,0.4137698496813256,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,0.4,0.3737428509940704
12.975281559185492,0.3809155780230372,12.38564138779071,0.3404990004800307,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,0.4,0.3737428509940704
2.228052908735335,0.9622821651993998,2.5596005536756885,0.9603791760513656,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,0.4,0.6199911790589492
12.819271473133078,-0.6475533957181081,29.183743875352206,-5.569544824672656,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,0.4,0.6199911790589492
1.919095093440112,0.971678671476115,2.311157707392515,0.9689961425627768,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,0.4,0.3301469619075457
10.850233056004946,-0.133628814584382,18.844371532303743,-2.333072567107251,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,0.4,0.3301469619075457
2.6648096656062954,0.956617209155526,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,1.1,0.5155652436945174
8.522697585758621,0.4566249854974737,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,1.1,0.5155652436945174
2.0683337192580984,0.966674326672046,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,1.1,0.5378888316866425
9.964711576207126,0.5120154634534633,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,1.1,0.5378888316866425
10.531378204141651,0.4353931549515198,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,1.1,0.4209242588943905
10.978354362557862,0.4281753473713124,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,1.1,0.4209242588943905
3.640067498083386,0.93822579495636,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,1.1,0.5183325224452549
18.038948729368624,-2.0659936422182,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,1.1,0.5183325224452549
2.127670864861854,0.9664868464053528,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,geomedian,none,1.1,0.2847687593350808
16.673779507978743,-1.273518292177272,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,geomedian,none,1.1,0.2847687593350808
2.560446366850723,0.9661059018319504,2.8845181496554466,0.9579658415292988,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,0.4,0.5075306564569473
4.828395292029211,0.6743498777524632,6.178849586302178,0.8334608352224631,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,0.4,0.5075306564569473
2.420895466652364,0.9674255520037592,2.927387621433092,0.962538545129568,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,0.4,0.4626073924203713
5.599702742148478,0.8965757268528716,6.141468978338418,0.8806792287052314,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,0.4,0.4626073924203713
12.079356833495178,0.4344029239398372,11.200149386489588,0.4104938773766714,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,0.4,0.4254901776711146
12.257452182372411,0.4259883524858818,11.531715887819503,0.3941192680223015,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,0.4,0.4254901776711146
13.131529906731233,0.3684931767433455,12.0647828886415,0.3909026451023448,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,0.4,0.6360585454851388
14.141335715624813,0.376947794420457,16.396928410325007,0.036829248890294,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,0.4,0.6360585454851388
2.9114677741760024,0.9477146993208776,3.210372393555404,0.9483430276643016,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,0.4,0.5731383666396141
8.282919044249736,0.5309529336325169,9.56573074812161,0.536701565321694,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,0.4,0.5731383666396141
3.5028248376341846,0.943130632125595,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,1.1,0.4299680413471328
6.7155644960250775,0.5302183590351881,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,1.1,0.4299680413471328
2.282566580761092,0.9621734119647358,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,1.1,0.4055043730470869
6.4698965006793046,0.7937353843265408,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,1.1,0.4055043730470869
10.657786666718204,0.4335485317760424,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,1.1,0.3383488014754321
11.247141113182623,0.4032177452891136,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,1.1,0.3383488014754321
3.734681494819138,0.9149768584140496,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,1.1,0.5942354923321141
7.454226118565574,0.7634333137538225,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,1.1,0.5942354923321141
2.4985207840336674,0.9565090680779538,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,kickback_momentum,none,1.1,0.7290577967961629
4.991337229201739,0.8786874163465933,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,kickback_momentum,none,1.1,0.7290577967961629
2.231640205962154,0.9697241307471364,2.497618103685717,0.9644109713353032,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,0.4,0.5337887935340404
7.311963587174081,0.6117503936131756,9.601351078828612,0.4416435620093039,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,0.4,0.5337887935340404
2.1830118821262565,0.969612606201366,2.218272474122706,0.9702989879175477,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,0.4,0.4672437141338984
12.346129785038467,-1.3809976395648262,14.942964684773852,-0.3948664178608527,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,0.4,0.4672437141338984
11.843086926285538,0.4374607881012853,11.005675451845544,0.411054135551668,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,0.4,0.4117110150555769
13.192719083453554,0.3629518681683964,13.625965759843371,0.2489617125121184,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,0.4,0.4117110150555769
2.138703796176631,0.96913429883658,2.7475776987945872,0.9577745497286498,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,0.4,0.4842781821886698
9.75072833304849,0.247882802153288,19.57739015345309,-1.27353093821898,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,0.4,0.4842781821886698
2.121608602782889,0.9719881285806988,2.3540330056704053,0.9696759363665002,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,0.4,0.2365532520537575
17.785644893866312,-2.513888115976814,26.533936837322862,-5.01223338567992,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,0.4,0.2365532520537575
2.0454093675984986,0.9663772316524925,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,1.1,0.5169365865488847
7.258704121488106,0.6790751229227704,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,1.1,0.5169365865488847
2.234192603488161,0.9562145755184316,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,1.1,0.6176048156287935
11.674375758040174,0.0338568473605175,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,1.1,0.6176048156287935
10.531397815170466,0.4353926107686235,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,1.1,0.4220819791985882
10.97866841208803,0.4281657449739952,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,1.1,0.4220819791985882
2.000071999618167,0.96725935538013,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,1.1,0.5112227535910077
13.689711194043849,-0.3176541369551418,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,1.1,0.5112227535910077
2.191158002342141,0.9649113040790056,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,fedprox,none,1.1,0.2728839230206277
14.532425188004549,-0.3871832746653156,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,fedprox,none,1.1,0.2728839230206277
3.2258910982903157,0.9320916449345854,4.048660836943769,0.9378526589537022,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,0.4,0.533225289483865
2.2049715933828056,0.969006470161656,2.855837817886936,0.9576601742963442,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,0.4,0.533225289483865
7.515811646362603,0.7686743136696272,6.785362185939761,0.8381668594548675,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,0.4,0.9338549494743348
4.217663135143091,0.9398186078371434,4.672489687870197,0.913685785046758,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,0.4,0.9338549494743348
12.559586123567152,0.4288927569882848,12.0172980328225,0.3918998115260041,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,0.4,0.9789826432863872
12.287608412580946,0.4323296697336928,12.030069680041226,0.3984125779097168,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,0.4,0.9789826432863872
18.80991135178453,-0.2329967731398031,22.20739542258162,-0.6115978786991046,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,0.4,0.9806002537409464
18.801729778778444,-0.232566542394435,22.188616680730316,-0.6108919263223427,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,0.4,0.9806002537409464
5.807478195988322,0.8935604700016195,7.611277610018405,0.8439213809886399,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,0.4,0.3720410307248433
4.53854325578272,0.92924534134794,6.670668832831373,0.8585970047335362,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,0.4,0.3720410307248433
5.806963711389908,0.5941680803967597,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,1.1,0.9885732140805986
4.21508358701807,0.7977449235267697,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,1.1,0.9885732140805986
7.345612129148405,0.3645697928510945,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,1.1,0.853721198770735
5.550868829627582,0.368598353156986,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,1.1,0.853721198770735
11.74407643187849,0.4152193260219167,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,1.1,0.7245112104548348
11.119211519518474,0.4301568039422103,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,1.1,0.7245112104548348
18.123802084809537,-0.2651555924045119,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,1.1,0.9803511963950264
18.113095287537316,-0.2646826454177956,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,1.1,0.9803511963950264
3.631373125255133,0.9378760016750808,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,mrcs,none,1.1,0.588204833616813
3.0443920203485955,0.8978157081214525,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,mrcs,none,1.1,0.588204833616813
6.5959757967865045,0.8581520298645444,8.035378828010458,0.7962973084169669,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,0.4,0.534818868090709
3.831757361609744,0.9326477678401446,5.130583891894499,0.8778720225571192,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,0.4,0.534818868090709
2.8229435523765813,0.9497877212566256,3.1256461063775185,0.9502795759366708,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,0.4,0.4079460715254148
3.3896317725673635,0.921246501348425,4.829547185127257,0.8643164685226712,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,0.4,0.4079460715254148
5.777623399334029,0.8331123876409439,5.030789271857671,0.8871696023841451,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,0.4,0.3669860114653905
3.534131089795744,0.9351634890102458,5.025027542531113,0.9019641466794008,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,0.4,0.3669860114653905
2.966857615287694,0.964447799707138,3.5638786693645748,0.945810344414664,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,0.4,0.4334121813376744
4.725115474302694,0.9077476662175734,8.546893869885364,0.7643150799432971,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,0.4,0.4334121813376744
2.1729794282281825,0.9681129485100476,2.7387450519222925,0.9535100835639474,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,0.4,0.5323584854602814
4.590898893821096,0.8938272203398762,6.683616957535714,0.6464353261338217,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,0.4,0.5323584854602814
2.000476696617397,0.967692279153242,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,1.1,0.3665715869930055
3.8068658897270256,0.9264190641246156,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,1.1,0.3665715869930055
3.265296510292941,0.9502377619449957,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,1.1,0.2845765154394838
3.402414941532748,0.8604652033597635,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,1.1,0.2845765154394838
2.329719750701773,0.9647869882239108,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,1.1,0.274296910315752
4.622423106025758,0.8855665788297462,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,1.1,0.274296910315752
3.3899174064220903,0.8787349320942567,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,1.1,0.7033588945865631
2.2214344693647927,0.9629725737557742,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,1.1,0.7033588945865631
2.139604076022673,0.9657324008051504,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg,ssfgm,none,1.1,0.3385734132594532
3.388495307307209,0.9135318002404018,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,fedavg IF,ssfgm,none,1.1,0.3385734132594532
1.98595553923175,0.9734048151205628,2.291822498415698,0.9664009134309728,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,0.4,0.3685646424690882
4.971712315216072,0.8373234702485807,7.572551774868074,0.274228078962315,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,0.4,0.3685646424690882
1.851802572920648,0.971618151596144,2.387890891999243,0.9631322623969524,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,0.4,0.4198707479983568
8.890991001767414,0.6804076540722794,13.028989269276384,0.3930841577348102,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,0.4,0.4198707479983568
11.750914170283872,0.4379326751208637,10.78266288398838,0.4156592172782985,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,0.4,0.3603195562958717
12.811147048807054,0.3908411148689088,13.39842320300516,0.2882874849514014,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,0.4,0.3603195562958717
3.0235173466655096,0.9615259405677368,3.603321820209396,0.941342127896852,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,0.4,0.5692868055775762
19.16219746007836,-0.3263731466638332,25.05279646482728,-2.167810369881958,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,0.4,0.5692868055775762
1.8303603221502984,0.9734173727572716,2.1891623727500886,0.9706121095505976,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,0.4,0.3390147104859352
13.066287883365812,-0.8435238763164733,12.87132225711268,0.1433047126680378,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,0.4,0.3390147104859352
1.8373693282181789,0.9672338115511404,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,1.1,0.3788612345854441
5.996814914714209,0.6788964953231471,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,1.1,0.3788612345854441
1.8835362676860767,0.967637560923054,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,1.1,0.4465427131288581
8.669374727352231,0.5291410657903801,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,1.1,0.4465427131288581
10.410636602092024,0.4370098147975343,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,1.1,0.3628847347779406
11.893963528514576,0.3724991600411271,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,1.1,0.3628847347779406
18.35931789344141,-0.2916117261304384,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,1.1,0.4259716709454854
18.34554416408219,-0.2911721624671428,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,1.1,0.4259716709454854
2.1751855646221925,0.9668929773535804,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,fedavg,none,1.1,0.3436074746979607
9.914489694064374,0.1685584314595854,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,fedavg,none,1.1,0.3436074746979607
1.4795028175720573,0.9750608421371674,1.8848906282201032,0.9726913573841716,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,0.4,0.3342455600698789
6.607830263873028,0.7597540199664903,4.559729280641115,0.8770400240345537,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,0.4,0.3342455600698789
1.4954495171106492,0.975427818235197,1.865128499891722,0.9743844179370686,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,0.4,0.3494742850462595
5.170404424177067,0.8968843630231855,4.397717217338935,0.8754908209480021,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,0.4,0.3494742850462595
1.9213295635417815,0.9732701673459472,2.31615444164516,0.9656843860594878,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,0.4,0.4135634124279022
7.292303036374036,0.6718063366499284,7.349751875917365,0.6796618699677173,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,0.4,0.4135634124279022
1.5556098546582786,0.9751348579918608,1.873871112191056,0.972864060072694,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,0.4,0.3981010536352793
5.754992849911517,0.8418174640422045,4.568749742308554,0.8876166731860948,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,0.4,0.3981010536352793
1.8165297012470003,0.9730844977782918,2.146019576538183,0.9679889975431726,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,0.4,0.4145510564247767
6.410978482351221,0.8505431658586393,5.239328327640886,0.8826291357736105,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,0.4,0.4145510564247767
1.4248876635362195,0.9719064455000246,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,1.1,0.4130116744173898
4.909850397596895,0.8854040617763075,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,1.1,0.4130116744173898
1.4722135189688257,0.9717163252423332,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median,topk,none,1.1,0.3491039945226576
3.591793554772956,0.9368802917665932,0.0,0.0,l2rpn,10,100,24,50,128,0.5,1.0,median IF,topk,none,1.1,0.3491039945226576
